doc_id,place_name,text,rating,date,char_len,word_count,text_v2
Ci9DQUlRQUNvZENodHljRjlvT25VdE5HUjFlSHB3TmxkWFRuWmxTVUpUVDNVelVIYxAB,Ахалі,"Швидко привезли замовлення, їжа приїхала теплою та смачною. Будемо замовляти ще 🥰",5,2025-12-04T15:09:27,81,12,швидко привезли замовлення їжа приїхала теплою та смачною будемо замовляти ще
Ci9DQUlRQUNvZENodHljRjlvT25WWWFFMVpTRTFhTlMwMVJrSm5lVWhzWW14eVEzYxAB,Ахалі,"Мали нагоду з подругами відвідати заклад. Атмосфера приємна і все підібрано зі смаком від салфетниць на столі до деталей у вбиральні. Офіціант був вихований та приємний, замовлення зробили досить швидко, всі страви, що ми замовляли смачні, ціна повністю відповідає якості! Обов’язково повернусь сюди з сім’єю💚",5,2025-12-03T05:42:52,309,45,мали нагоду з подругами відвідати заклад атмосфера приємна і все підібрано зі смаком від салфетниць на столі до деталей у вбиральні офіціант був вихований та приємний замовлення зробили досить швидко всі страви що ми замовляли смачні ціна повністю відповідає якості обов’язково повернусь сюди з сім’єю
Ci9DQUlRQUNvZENodHljRjlvT2toU1JYRlBTRVp0TlRGWWVXdFNZVGRUTlV4UFFrRRAB,Ахалі,Ну дуже смачно😎,5,2025-12-02T21:08:42,15,3,ну дуже смачно
Ci9DQUlRQUNvZENodHljRjlvT21kS2RqbDVkMFJFWjI1cVVUaGlRMmQyVjJOT1ZsRRAB,П'ятниця. Ресторан хорошого настрою.,Віка дуже гарно нас обслуговувала! Щиро дякуємо!,5,2026-02-14T21:21:42,48,7,віка дуже гарно нас обслуговувала щиро дякуємо
Ci9DQUlRQUNvZENodHljRjlvT2pOYU9FMUdPSEJTYm05WllrNWZibmRrYkZwbmIxRRAB,П'ятниця. Ресторан хорошого настрою.,Фото бокс при вході працює не коректно((( кошти зняли 180грн фото не отримали(((адміністрація закладу ніяк не відреагувала (((,1,2026-02-14T21:15:24,126,18,фото бокс при вході працює не коректно кошти зняли 180 грн фото не отримали адміністрація закладу ніяк не відреагувала
Ci9DQUlRQUNvZENodHljRjlvT25GRmVsOXNORzV1TkhCWlZHWndZMm93YlZJeE1IYxAB,П'ятниця. Ресторан хорошого настрою.,"Дякую за найкраще обслуговування в закладі Пʼятниця, офіціант Вікторія. Щиро дякуємо за теплу атмосферу! Офіціант був дуже уважним, тактовним і створив відчуття справжньої гостинності. Приємно, коли сервіс на такому високому рівні!",5,2026-02-14T20:43:58,231,31,дякую за найкраще обслуговування в закладі офіціант вікторія щиро дякуємо за теплу атмосферу офіціант був дуже уважним тактовним і створив відчуття справжньої гостинності приємно коли сервіс на такому високому рівні
Ci9DQUlRQUNvZENodHljRjlvT2tack5VMWplVEZSZEVSUVgyOXphbDl4VVVKdlowRRAB,П'ятниця. Ресторан хорошого настрою.,Даринка вау супер клас персонал супер Пиво пʼятниця пяніє,5,2026-02-09T20:02:44,57,9,даринка вау супер клас персонал супер пиво пяніє
Ci9DQUlRQUNvZENodHljRjlvT25aVlNqQmhTSEpCZWxwMFVESmZOVFp5YmpBeFNsRRAB,П'ятниця. Ресторан хорошого настрою.,"Лілуся- дуже гарно обслуговує, чудове відношення, все швидко , просто супер !!!",5,2026-02-07T21:46:35,79,12,лілуся дуже гарно обслуговує чудове відношення все швидко просто супер
Ci9DQUlRQUNvZENodHljRjlvT2tKWlMxQlBhWFZVUWs4eVpGWmplRGhzTTBaUlpuYxAB,П'ятниця. Ресторан хорошого настрою.,"Культова локація Сихова! Казкова музика, смачна кухня. Особлива подяка Дарниці за сприяння нашому святкуванню - завжди усміхнена та ввічлива!",5,2026-02-07T21:27:30,141,19,культова локація сихова казкова музика смачна кухня особлива подяка дарниці за сприяння нашому святкуванню завжди усміхнена та ввічлива
Ci9DQUlRQUNvZENodHljRjlvT2xaa1JYRnBORVYyWWxWR2VsSkRXbkEwZFRobVNVRRAB,П'ятниця. Ресторан хорошого настрою.,"Хочу подякувати офіціантці Дарині за чудове обслуговування. Дуже ввічлива, привітна та уважна до гостей. Швидко прийняла замовлення, завжди була з посмішкою і допомогла з вибором страв. Атмосфера завдяки такому сервісу стала ще приємнішою. Обов’язково повернемося знову!",5,2026-02-07T19:25:53,270,36,хочу подякувати офіціантці дарині за чудове обслуговування дуже ввічлива привітна та уважна до гостей швидко прийняла замовлення завжди була з посмішкою і допомогла з вибором страв атмосфера завдяки такому сервісу стала ще приємнішою обов’язково повернемося знову
Ci9DQUlRQUNvZENodHljRjlvT2tOU2FXSmFXR3hYV1RsSFVHNTBUMmxyU1hnNFgzYxAB,П'ятниця. Ресторан хорошого настрою.,Заклад про бомба !!!!,5,2025-09-05T18:49:15,21,4,заклад про бомба
Ci9DQUlRQUNvZENodHljRjlvT21sUVZuTk5lbkZWYW5Gd2VITjVaVVpvYkRaQ1JsRRAB,П'ятниця. Ресторан хорошого настрою.,Дарина найкращий офіціант) максимально рекомендуємо заклад з друзями. Обовʼязково ще будемо сюди приходити🥰,5,2026-02-03T20:41:11,107,13,дарина найкращий офіціант максимально рекомендуємо заклад з друзями ще будемо сюди приходити
Ci9DQUlRQUNvZENodHljRjlvT20wMVpXSkRWSFpPTTNFeGVGaFlhVEpIYWpKd2EyYxAB,П'ятниця. Ресторан хорошого настрою.,Дякую Дарині вона неймовірний Офіціант ❤️,5,2026-02-03T17:47:13,41,6,дякую дарині вона неймовірний офіціант
Ci9DQUlRQUNvZENodHljRjlvT21NMWFGcDBkVzlmTTE5NVoxaDBPVTEzTVVaTFNFRRAB,П'ятниця. Ресторан хорошого настрою.,"Дуже смачне місце з приємною атмосферою 🫶 Окремий респект офіціантці Лілі — привітна , уважна і реально робить вечір кращим . Дякую , ще точно повернемось !",5,2026-01-31T18:31:22,156,27,дуже смачне місце з приємною атмосферою окремий респект офіціантці лілі привітна уважна і реально робить вечір кращим дякую ще точно повернемось
Ci9DQUlRQUNvZENodHljRjlvT2xOeVNWUmhaRUpGZFUxUE1GVjFWazlSY1hnNWJIYxAB,П'ятниця. Ресторан хорошого настрою.,"Прекрасна атмосфера, музика",5,2026-01-30T21:36:54,27,3,прекрасна атмосфера музика
Ci9DQUlRQUNvZENodHljRjlvT2psbmNVazBjRnBSUldsWFMyWXhRMVpmYzNGMU1tYxAB,П'ятниця. Ресторан хорошого настрою.,"Дуже смачна кухня, приємна атмосфера 💖 Рекомендую 💖",5,2026-01-26T22:12:50,51,8,дуже смачна кухня приємна атмосфера рекомендую
Ci9DQUlRQUNvZENodHljRjlvT21sc2FYaERUWFZmWVZNeU5XUnhSbmxoWm10UlpHYxAB,П'ятниця. Ресторан хорошого настрою.,Дуже хороша і ввічлива офіціантка,5,2026-01-24T19:05:38,33,5,дуже хороша і ввічлива офіціантка
Ci9DQUlRQUNvZENodHljRjlvT2kweGRFWlJUa0UxYVU1WWFFVlBXbmRaUWxaYVVtYxAB,Biblioteka restaurant lviv,Дуже смачно,5,2026-02-22T19:04:42,11,2,дуже смачно
Ci9DQUlRQUNvZENodHljRjlvT2toT1MwaFhjR0ZaWTJScWFsSkljVzVZTFdRMFdtYxAB,Biblioteka restaurant lviv,Дуже смачна кава і обслуга приємна,5,2026-02-22T16:43:55,34,6,дуже смачна кава і обслуга приємна
Ci9DQUlRQUNvZENodHljRjlvT2toT1FWUXdZWGxIVFVGTFoyMHlSVEEzVVV0eWNWRRAB,Biblioteka restaurant lviv,"Дуже класно, креативно, затишно і смачно. Будемо повертатися ще",5,2026-02-22T15:19:25,63,9,дуже класно креативно затишно і смачно будемо повертатися ще
Ci9DQUlRQUNvZENodHljRjlvT2s1QlEzTk9iVWRGUm5aME5YQndiMjU2WTNrNVJGRRAB,Biblioteka restaurant lviv,"Гарне обслуговування і дуже смачна їжа, все сподобалось!",5,2026-02-22T15:18:20,56,8,гарне обслуговування і дуже смачна їжа все сподобалось
Ci9DQUlRQUNvZENodHljRjlvT25wak0yRlhaRnBoYmpjek1tNDNRMHR0VVhoWVNHYxAB,Biblioteka restaurant lviv,"Заклад цікави,була вперше.Тематичний,затишний",5,2026-02-22T13:21:12,45,3,заклад цікави була вперше тематичний затишний
Ci9DQUlRQUNvZENodHljRjlvT21SdGFGOVNVWFZOWkhaVmRrMVpNQzExTVhoSFluYxAB,Biblioteka restaurant lviv,Отримали купу приємних емоцій! Все бездоганно: від усміхнених та уважних адніністраторів та офіціантів до смачнющої кухні. Щиро раджу завітати і відчути цей вайб Львова❤️,5,2026-02-22T11:14:35,170,24,отримали купу приємних емоцій все бездоганно від усміхнених та уважних адніністраторів та офіціантів до смачнющої кухні щиро раджу завітати і відчути цей вайб львова
Ci9DQUlRQUNvZENodHljRjlvT2tORVVuUmxTM2RtVDNwS1lXMXZhMHBLZW13MFVHYxAB,Biblioteka restaurant lviv,Офіціант Анна найкраща! Дякуємо за бездоганний сервіс ❤️,5,2026-02-21T19:50:16,56,8,офіціант анна найкраща дякуємо за бездоганний сервіс
Ci9DQUlRQUNvZENodHljRjlvT2xReU5uZHhibFZzYVVaUlZFTTFRak5vU1ZJM1RuYxAB,Biblioteka restaurant lviv,Один салат з соком очікувала близько години,2,2026-02-21T16:59:13,43,7,один салат з соком очікувала близько години
Ci9DQUlRQUNvZENodHljRjlvT2xZMGNYTTJiWEY2ZGpGeWNYZFJSRzFMT1ZGa2NuYxAB,Biblioteka restaurant lviv,Піцца з качкою - це щось неймовірне! Рекомендую 👌🏻,5,2026-02-21T16:02:10,50,9,піцца з качкою це щось неймовірне рекомендую
Ci9DQUlRQUNvZENodHljRjlvT21odVQxSmhjbFpWZGxwbVRXOTFXRkJrYVVSdmQyYxAB,Biblioteka restaurant lviv,"Все супер! Офіціантка Аня — неймовірна та приємна людина, дякую за вечір 🥰",5,2026-02-20T19:30:33,74,13,все супер офіціантка аня неймовірна та приємна людина дякую за вечір
Ci9DQUlRQUNvZENodHljRjlvT2tGdFFXRkxhQzB4YVd0RVlrVkRURTVKYlhWMU5sRRAB,Biblioteka restaurant lviv,"Найкраща кухня у Львові, сервіс на неймовірному рівні, дякую",5,2026-02-19T18:44:20,60,9,найкраща кухня у львові сервіс на неймовірному рівні дякую
Ci9DQUlRQUNvZENodHljRjlvT2taaVRUSkNUMHN3UjB3MmEzVmpVVGc0TW1scFZuYxAB,Biblioteka restaurant lviv,10/10,5,2026-02-18T15:55:04,5,1,10 10
Ci9DQUlRQUNvZENodHljRjlvT2xCVE0wWnBhekp6YUZCd1IwbEpiWHB3ZFRKWlVrRRAB,Biblioteka restaurant lviv,Дуже крута піца 😋 і коктейль 🍹,5,2026-02-17T08:30:11,30,7,дуже крута піца і коктейль
Ci9DQUlRQUNvZENodHljRjlvT2tOa1FVeFdNR0ozYlVWNU1WaEJYMDgzYnpjNU1XYxAB,Biblioteka restaurant lviv,"У Вас дуже смачно, обслуговування на високому рівні!",5,2026-02-16T13:23:57,52,8,у вас дуже смачно обслуговування на високому рівні
Ci9DQUlRQUNvZENodHljRjlvT2prd1ppMDBlRFpxUjFkUlgycDBhakZ4UlhCRk9VRRAB,Biblioteka restaurant lviv,"Це був перший заклад, який ми відвідали в цій подорожі. Обирали залу, де будемо вечеряти та галасливі сусіди внесли корективи. Офіціантка Софія допомогла нам пересісти до іншої зали, де ми вже смакували наші страви. Буже сподобався інтер’єр. Все було дуже смачно та мало великі порції. Обов’язково відвідали б ще.",5,2026-02-16T12:43:39,313,49,це був перший заклад який ми відвідали в цій подорожі обирали залу де будемо вечеряти та галасливі сусіди внесли корективи офіціантка софія допомогла нам пересісти до іншої зали де ми вже смакували наші страви буже сподобався інтер’єр все було дуже смачно та мало великі порції обов’язково відвідали б ще
Ci9DQUlRQUNvZENodHljRjlvT21vNGN6QmpTMmxvVTJ0SVh6RlBkRGhVTkRoNWNtYxAB,BUREK / БУРЕК – чебуреки та пиво у Львові,"Приємний персонал, дуже смачно та атмосферно",5,2026-02-18T15:25:42,44,6,приємний персонал дуже смачно та атмосферно
Ci9DQUlRQUNvZENodHljRjlvT25CVk9IWjZOVUpCYWt4M1dVUk1lVWN0VkV0aFZIYxAB,BUREK / БУРЕК – чебуреки та пиво у Львові,"обожнюю цей заклад, вже завжди смачне та свіже😊",5,2026-02-13T18:14:30,47,8,обожнюю цей заклад вже завжди смачне та свіже
Ci9DQUlRQUNvZENodHljRjlvT2xKM2FrNTViblpVT0VGVUxYVmplVVJtWDBGSFluYxAB,BUREK / БУРЕК – чебуреки та пиво у Львові,"Дуже затишно, персонал привітний і найголовніше - дуже смачно",5,2026-02-07T08:37:39,61,9,дуже затишно персонал привітний і найголовніше дуже смачно
Ci9DQUlRQUNvZENodHljRjlvT2tGR2N6VndaMWx2UlhwbE5qazBTVlEzVldFelQzYxAB,BUREK / БУРЕК – чебуреки та пиво у Львові,Дякую за якісний сервіс),5,2026-01-23T17:24:55,24,4,дякую за якісний сервіс
Ci9DQUlRQUNvZENodHljRjlvT2xZMk1tRndWR1J6UmtzeVlUQjRXVXhWY0VWTGJsRRAB,BUREK / БУРЕК – чебуреки та пиво у Львові,"Тут пропонують різноманітні чебуреки – класичні, з м’ясом, сиром чи овочами – усі вони приготовані зі свіжого тіста та соковитої начинки. Чебуреки подають гарячими, апетитними, з хрусткою скоринкою і чудово доповнюють великий вибір пива. Кафе має невимушену, дружню атмосферу, що робить його чудовим варіантом для вечірньої зустрічі з друзями або перекусу після роботи. Персонал привітний та уважний, обслуговування швидке, що особливо приємно, коли хочеться швидкої і смачної їжі без довгого очікування. Ціни доступні, а співвідношення «ціна‑якість» приємно дивує.",5,2026-01-09T10:08:33,565,78,тут пропонують різноманітні чебуреки класичні з м’ясом сиром чи овочами усі вони приготовані зі свіжого тіста та соковитої начинки чебуреки подають гарячими апетитними з хрусткою скоринкою і чудово доповнюють великий вибір пива кафе має невимушену дружню атмосферу що робить його чудовим варіантом для вечірньої зустрічі з друзями або перекусу після роботи персонал привітний та уважний обслуговування швидке що особливо приємно коли хочеться швидкої і смачної їжі без довгого очікування ціни доступні а співвідношення ціна якість приємно дивує
Ci9DQUlRQUNvZENodHljRjlvT2xWMVNuSktjM2hmVGtaYVpGOVNaVkJ2VHpGS2NtYxAB,BUREK / БУРЕК – чебуреки та пиво у Львові,Дуже гарне місце,5,2025-12-27T15:44:46,16,3,дуже гарне місце
Ci9DQUlRQUNvZENodHljRjlvT25reGQwVlFRbk4zYmpCSk1razFkRTFRVEZFeFJrRRAB,BUREK / БУРЕК – чебуреки та пиво у Львові,Чібєрєк з яловичиною був розчаровуючим.,2,2025-12-12T09:20:02,39,5,чібєрєк з яловичиною був розчаровуючим
Ci9DQUlRQUNvZENodHljRjlvT2tOQlZsZGZVbTFTTVdOblNHdzFOa3QzUVZwV2MyYxAB,BUREK / БУРЕК – чебуреки та пиво у Львові,"Смак, до якого хочеться повертатися!",5,2025-11-29T07:43:01,36,5,смак до якого хочеться повертатися
Ci9DQUlRQUNvZENodHljRjlvT2pOcGVVbHVjRkJ2WlhsWWFUbENkSEozU2pad1UyYxAB,BUREK / БУРЕК – чебуреки та пиво у Львові,"Завжди беру янтики у Burek — стабільно топ! Швидко, смачно, якісно. ⭐️",5,2025-11-29T07:42:29,70,12,завжди беру янтики у burek стабільно топ швидко смачно якісно
Ci9DQUlRQUNvZENodHljRjlvT2xka2MxbEtSa3RmTW1RM2NrcHFkVkEyYmpKWE1GRRAB,BUREK / БУРЕК – чебуреки та пиво у Львові,"Дуже смачно, привітний персонал та атмосфера",5,2025-11-29T07:41:14,44,6,дуже смачно привітний персонал та атмосфера
Ci9DQUlRQUNvZENodHljRjlvT21wcVUyUXRSMDFoZFdGMGMyWmhTVWx1YkVOTVZVRRAB,BUREK / БУРЕК – чебуреки та пиво у Львові,"Вчора робила замовлення ввечері, дівчата просто неймовірні 🫰🏻 Я думала, що вони працюють до 21:00 і прийшла по замовлення о 20:15 орієнтовно, вони вже були закриті , але чекали, поки я прийду по замовлення 🥹 Мені дуже незручно і так приємно було. А ще було супер смачно 😋 І ще хочу зазначити, що дівчинка яка приймала замовлення дуже гарно все пояснила запропонувала завантажити додаток та допомогла розібратися тож за це ще окремо + до репутації)) Дякую)))",5,2025-11-21T14:17:17,457,76,вчора робила замовлення ввечері дівчата просто неймовірні я думала що вони працюють до 21 00 і прийшла по замовлення о 20 15 орієнтовно вони вже були закриті але чекали поки я прийду по замовлення мені дуже незручно і так приємно було а ще було супер смачно і ще хочу зазначити що дівчинка яка приймала замовлення дуже гарно все пояснила запропонувала завантажити додаток та допомогла розібратися тож за це ще окремо до репутації дякую
Ci9DQUlRQUNvZENodHljRjlvT25FMFYxRlFRWE5WTlc1NE5raENlVnBqUlZkR2NHYxAB,BUREK / БУРЕК – чебуреки та пиво у Львові,Дуже смачні великі чебуреки. З айраном дуже смачно! Ціни доступні.,5,2025-10-07T15:24:11,66,10,дуже смачні великі чебуреки з айраном дуже смачно ціни доступні
Ci9DQUlRQUNvZENodHljRjlvT25ka1pXTmtjbFl6WWpOUFVUbDVUbTV0UTBNNVJtYxAB,BUREK / БУРЕК – чебуреки та пиво у Львові,"Враження після відвідування: Смачно, швидко, затишно. Загалом дуже задоволений, а може просто настрій в мене хороший був🫠",5,2025-10-03T17:24:55,121,17,враження після відвідування смачно швидко затишно загалом дуже задоволений а може просто настрій в мене хороший був
Ci9DQUlRQUNvZENodHljRjlvT2tkVVRtbEZPWGQ1UTBKMlYzQkpWUzF6YjE5TVgxRRAB,BUREK / БУРЕК – чебуреки та пиво у Львові,привітний персонал та чудова кухня❤️🔥,5,2025-10-03T15:05:44,37,5,привітний персонал та чудова кухня
Ci9DQUlRQUNvZENodHljRjlvT2tsVFUwMXlPVGhOVVhoRVlUbFRTMUJGWHpVdFMyYxAB,BUREK / БУРЕК – чебуреки та пиво у Львові,Щиро дякую все дуже смачно!!,4,2025-09-04T13:37:15,28,5,щиро дякую все дуже смачно
Ci9DQUlRQUNvZENodHljRjlvT2t4blJGVlpUemRrVEdWaU5UbHBiSGt6Y0VSdFJHYxAB,5-те Підземелля,Чудовий заклад,5,2026-02-22T15:40:47,14,2,чудовий заклад
Ci9DQUlRQUNvZENodHljRjlvT21obWRtdGpZMXBtVEVOaE1UaHRWM0p2Y3psV2QxRRAB,5-те Підземелля,Дуже сподобався заклад. Дівчина-офіціант дуже приємна та все було дуже смачним. Дякую!,5,2026-02-22T15:26:48,86,12,дуже сподобався заклад дівчина офіціант дуже приємна та все було дуже смачним дякую
Ci9DQUlRQUNvZENodHljRjlvT2poU2JucEZRVXB4YTFsNmRHOU5UWGhOUTNZM1lXYxAB,5-те Підземелля,"Дуже добре, дякую вам",5,2026-02-22T14:58:20,21,4,дуже добре дякую вам
Ci9DQUlRQUNvZENodHljRjlvT21VM2RuQndjalJqUkVGQk1TMTZSalpEV2pSWU4xRRAB,5-те Підземелля,Мені дивно що я досі не залишила відгук. Обожнюю 5-те підземелля. І за їжу і за неперевершену атмосферу. І за драконів (ви ж знаєте що їх тут варто пошукати?) Кожного разу коли у Львові не можу не завітати сюди ❤️,5,2026-02-21T20:14:08,213,40,мені дивно що я досі не залишила відгук обожнюю підземелля і за їжу і за неперевершену атмосферу і за драконів ви ж знаєте що їх тут варто пошукати кожного разу коли у львові не можу не завітати сюди
Ci9DQUlRQUNvZENodHljRjlvT210cFlUTnBPWGxsYlZoM1NXNHlUVWg1UjJaNWFXYxAB,5-те Підземелля,"Був у цьому закладі, обслуговування на вищому рівні, подача дуже не звична та вражаюча своєю креативністю. Блюда смачні, замовляли серця у гранатовому соусі, чортове яблуко рублене, особливою подачею вразило тартар у кістці та м ясо на кілках. Дякую закладу за атмосферу, дива музика це просто вражаюче !!! Рекомендую.",5,2026-02-21T17:50:28,318,48,був у цьому закладі обслуговування на вищому рівні подача дуже не звична та вражаюча своєю креативністю блюда смачні замовляли серця у гранатовому соусі чортове яблуко рублене особливою подачею вразило тартар у кістці та м ясо на кілках дякую закладу за атмосферу дива музика це просто вражаюче рекомендую
Ci9DQUlRQUNvZENodHljRjlvT2tGYU1IRmpaV1pEZVhGUlpXVlJkbTUwTlU1VmQzYxAB,5-те Підземелля,"еймовірно атмосферне місце з чудовим музичним супроводом, смачною кухнею та уважним сервісом. Дуже приємні враження і бажання повернутися знову.",5,2026-02-21T17:34:15,144,19,еймовірно атмосферне місце з чудовим музичним супроводом смачною кухнею та уважним сервісом дуже приємні враження і бажання повернутися знову
Ci9DQUlRQUNvZENodHljRjlvT2s4MFdYUkJNbFpIWlZoU016RjVOVkYyV201M1psRRAB,5-те Підземелля,Шикарное антуражное место,5,2026-02-21T14:47:16,25,3,шикарное антуражное место
Ci9DQUlRQUNvZENodHljRjlvT2taU2IwcHNSMjlKU0cxblRVSmhXWEJmYlRGb1RGRRAB,5-те Підземелля,"Ребра дуже ніжні, смачні. Великі порції. Привітні офіціантки) все сподобалося.",5,2026-02-21T13:07:14,78,10,ребра дуже ніжні смачні великі порції привітні офіціантки все сподобалося
Ci9DQUlRQUNvZENodHljRjlvT2pWc05sZGtZMFJrWm1sQmNrcFZOemhsTFZWeE4zYxAB,5-те Підземелля,Гарна подача,5,2026-02-21T09:37:54,12,2,гарна подача
Ci9DQUlRQUNvZENodHljRjlvT2xwSk1HZFNlVVJGZUhkNFRXcDNXWFZ6WkZCS2JtYxAB,5-те Підземелля,Найкращий заклад у світі,5,2026-02-20T15:05:47,24,4,найкращий заклад у світі
Ci9DQUlRQUNvZENodHljRjlvT210TWVIbHpZV0ZJT1VWeWFrZGZORnBJUlRBeVRVRRAB,5-те Підземелля,"Смачно, атмосферно",5,2026-02-20T12:42:20,18,2,смачно атмосферно
Ci9DQUlRQUNvZENodHljRjlvT21RMFZGZHBhV2xZU1hSTWNHVkxPREF6TVZCbU4wRRAB,5-те Підземелля,"Дуже гарний, атмосферний заклад. Найсмачніша їжа. Гарне обслуговування. В будній день дуже багато людей, є середньовічна фото зона. Все автентично і шикарно.",5,2026-02-19T14:14:05,157,22,дуже гарний атмосферний заклад найсмачніша їжа гарне обслуговування в будній день дуже багато людей є середньовічна фото зона все автентично і шикарно
Ci9DQUlRQUNvZENodHljRjlvT21jMWJXTnBaM1I0ZEZJMGNVTnJVVmh0U21kcmJWRRAB,5-те Підземелля,"Крута атмосфера, смачнюча їжа і напої! Рекомендую",5,2026-02-18T12:33:52,49,7,крута атмосфера смачнюча їжа і напої рекомендую
Ci9DQUlRQUNvZENodHljRjlvT21GWVlrOW9iMDVsYlZrNVlVeHJVblEyVVZnMk0yYxAB,Доктор Фауст,"Very cool and unique place. High-end cuisine, super tasty, very atmospheric decor, good service. Highly recommend when you’re in Lviv and want to try something fancy 😊",5,2026-02-03T19:27:12,167,27,very cool and unique place high end cuisine super tasty very atmospheric decor good service highly recommend when you’re in lviv and want to try something fancy
Ci9DQUlRQUNvZENodHljRjlvT2xGMVowUXpUM3BCYzBkQ2VFTlZlRFJ4WTBkQllYYxAB,Доктор Фауст,"Чудове місце! Страви неймовірно смачні, а подача — це окремий вид мистецтва, дуже естетично та цікаво. Окреме дякую персоналу за уважність та приємну атмосферу. Обов’язково повернемось ще!",5,2026-02-01T13:09:24,188,27,чудове місце страви неймовірно смачні а подача це окремий вид мистецтва дуже естетично та цікаво окреме дякую персоналу за уважність та приємну атмосферу обов’язково повернемось ще
Ci9DQUlRQUNvZENodHljRjlvT2w5aFQybGFXVnAzTlU1RU5XcFFVbFpXVFhaZlpIYxAB,Доктор Фауст,"Найкращий ресторан у Львові! Атмосфера неймовірна, кухня — на найвищому рівні. Окрема подяка офіціантці Ірині — обслуговування було бездоганним: щиро, з гумором і великою привітністю. Саме такі люди створюють настрій і хочеться повертатися знову. Щиро рекомендую!",5,2026-01-11T13:18:04,263,36,найкращий ресторан у львові атмосфера неймовірна кухня на найвищому рівні окрема подяка офіціантці ірині обслуговування було бездоганним щиро з гумором і великою привітністю саме такі люди створюють настрій і хочеться повертатися знову щиро рекомендую
Ci9DQUlRQUNvZENodHljRjlvT21wMGVXTjRVak5hZFdWMk5VMUphblZPWTNWSmNGRRAB,Доктор Фауст,"Інтер’єр гарний, проте за відсутності генератора могли запропонувати лише холодні закуски. Довелось піти, бо ми шукали щось гаряче",4,2026-01-09T19:25:16,130,18,інтер’єр гарний проте за відсутності генератора могли запропонувати лише холодні закуски довелось піти бо ми шукали щось гаряче
Ci9DQUlRQUNvZENodHljRjlvT21oM1YzSTNPVVpxTFRRMVdFRllSbkpVTUUxTFRXYxAB,Доктор Фауст,"Відвідували заклад з подругами , зустрів привітний чоловік. Хотілося б більше сторітейлу при подачі страви, загалом офіціантка приємна. Стосовно страв замовляла класичну пасту карбонару , нажаль не отримала очікуваного задоволення. Загалом непогано",4,2026-01-06T17:49:09,248,32,відвідували заклад з подругами зустрів привітний чоловік хотілося б більше сторітейлу при подачі страви загалом офіціантка приємна стосовно страв замовляла класичну пасту карбонару нажаль не отримала очікуваного задоволення загалом непогано
Ci9DQUlRQUNvZENodHljRjlvT21wcVZrOVRhSE5NY0RsWFR6WnViVVZoU1dZeGJGRRAB,Доктор Фауст,Гарячі коктейлі - супер!,5,2026-01-06T15:10:03,24,4,гарячі коктейлі супер
Ci9DQUlRQUNvZENodHljRjlvT2tSNVdtUm5kblZvY2tjM09HNVBOVzVXVlhSc2VHYxAB,Доктор Фауст,Дуууууже смачно та атмосферно! Рекомендую!,5,2026-01-05T13:41:37,42,5,дуууууже смачно та атмосферно рекомендую
Ci9DQUlRQUNvZENodHljRjlvT25CaExURXdhMmRIV2sxUE5DMDViMUpXVVhwMFdFRRAB,Доктор Фауст,Все супер,5,2026-01-03T15:59:43,9,2,все супер
Ci9DQUlRQUNvZENodHljRjlvT2xKdk5ESnlhbmx0TUVGd04ydHRNa3RMVXpoTFFWRRAB,Доктор Фауст,"Дуже атмосферне кафе, жива музика, смачні страви. Є чим здивувати і добре відпочити зі смаком. 💜",5,2026-01-02T20:29:45,96,16,дуже атмосферне кафе жива музика смачні страви є чим здивувати і добре відпочити зі смаком
Ci9DQUlRQUNvZENodHljRjlvT2pac2RHSkpSVk42UXkwMGVuZ3dVbm94Um1aSFdrRRAB,Доктор Фауст,"Перший раз відвідали в 22 році, тоді була неймовірно гарна подача, наприклад борщ у тарілці в формі черепа. На вході зустрічав «Фауст» - дуже колоритний чоловік і красиво розказував про сам заклад. Зараз це звичайний ресторан, зі звичайною концепцією, котра є буквально усюди. Подача абсолютно така сама як і в більшості закладів. На жаль зі зміною стилістики ви втратили свою родзинку",3,2026-01-02T08:53:13,385,61,перший раз відвідали в 22 році тоді була неймовірно гарна подача наприклад борщ у тарілці в формі черепа на вході зустрічав фауст дуже колоритний чоловік і красиво розказував про сам заклад зараз це звичайний ресторан зі звичайною концепцією котра є буквально усюди подача абсолютно така сама як і в більшості закладів на жаль зі зміною стилістики ви втратили свою родзинку
Ci9DQUlRQUNvZENodHljRjlvT2tNMFVYSkVSVk5SYTJGclFUUkZjM1JQU2pJd1gyYxAB,Міське кафе SKVER,"Дуже класне місце, і є для крісла колісних проходи та сан вузли!!",5,2026-02-18T20:41:59,65,12,дуже класне місце і є для крісла колісних проходи та сан вузли
Ci9DQUlRQUNvZENodHljRjlvT2pKVk5FVlpXbTloZW1GVGNXUnpRMWxsYW05eVFsRRAB,Міське кафе SKVER,Душевне місце з гарним обслуговуванням.,5,2026-02-14T16:56:28,39,5,душевне місце з гарним обслуговуванням
Ci9DQUlRQUNvZENodHljRjlvT25WemJWZElNM1p0YUVRNWIweGhhakpNZVdjd2NIYxAB,Міське кафе SKVER,Приємне місце та смачна їжа!,5,2026-02-14T16:44:08,28,5,приємне місце та смачна їжа
